reference,candidate,metric,seed,reference_value,candidate_value,difference
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,2129,0.014250000000000013,0.013749999999999984,-0.0005000000000000282
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,2423,0.01100000000000001,0.01125000000000001,0.0002500000000000002
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,2729,0.012500000000000011,0.008500000000000008,-0.0040000000000000036
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,3037,0.009000000000000008,0.01125000000000001,0.002250000000000002
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,311,0.22820000000000007,0.2008000000000001,-0.02739999999999998
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,617,0.1876000000000001,0.18300000000000005,-0.0046000000000000485
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,919,0.22999999999999987,0.2185999999999999,-0.011399999999999966
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,1223,0.22959999999999992,0.2327999999999999,0.0031999999999999806
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,1523,0.2257999999999999,0.22639999999999993,0.0006000000000000449
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,1823,0.22939999999999983,0.22219999999999995,-0.007199999999999873
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,2129,0.21600000000000008,0.20739999999999992,-0.008600000000000163
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,2423,0.24780000000000002,0.24139999999999995,-0.006400000000000072
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,2729,0.2268,0.21299999999999986,-0.013800000000000145
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,3037,0.21640000000000004,0.23439999999999994,0.017999999999999905
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,311,2.4753964450210333,4.061274208012037,1.5858777629910037
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,617,2.48688543800381,4.091611787007423,1.604726349003613
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,919,2.2085652990208473,3.7448306580190547,1.5362653589982074
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,1223,2.536151409993181,4.198761740990449,1.6626103309972677
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,1523,2.5347565900010522,4.218830939003965,1.6840743490029126
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,1823,2.3516268000239506,4.174958155985223,1.8233313559612725
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,2129,2.3808196889876854,4.10887518900563,1.7280555000179447
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,2423,2.1989795200061053,4.179211986978771,1.9802324669726659
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,2729,2.5791921799827833,4.1118402240099385,1.5326480440271553
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,3037,2.4580331099859904,4.137530945998151,1.6794978360121604
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,311,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,617,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,919,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,1223,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,1523,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,1823,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,2129,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,2423,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,2729,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,learner_examples_processed,3037,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,total_model_examples_processed,311,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,total_model_examples_processed,617,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,total_model_examples_processed,919,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,total_model_examples_processed,1223,143360.0,143360.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,total_model_examples_processed,1523,143360.0,143360.0,0.0
